992,33435	0,52215	0,52318	0,52405	0,52426	0,52483	0,5256	0,52678	0,52889	0,52984	0,54711	0,56057
993,29872	0,51878	0,51974	0,52072	0,52096	0,52146	0,52227	0,52348	0,52544	0,52683	0,54377	0,55681
994,26309	0,5156	0,51641	0,51731	0,51766	0,51823	0,51886	0,52016	0,52191	0,52373	0,54031	0,55373
995,22745	0,51261	0,51332	0,5142	0,51473	0,51518	0,51564	0,51704	0,51873	0,52063	0,53705	0,55106
996,19182	0,50977	0,51044	0,51141	0,51197	0,51229	0,51278	0,51407	0,51583	0,51746	0,534	0,54832
997,15619	0,50709	0,50774	0,50877	0,50921	0,50959	0,51013	0,51125	0,51299	0,51443	0,53109	0,54539
998,12056	0,50441	0,50509	0,50615	0,50657	0,50682	0,50757	0,50862	0,51024	0,51179	0,5283	0,54204
999,08492	0,50177	0,50263	0,50357	0,50395	0,50405	0,505	0,50605	0,50766	0,5094	0,52553	0,5386
1000,04929	0,49943	0,50027	0,50112	0,50147	0,50157	0,50252	0,50345	0,50517	0,50709	0,5229	0,53558
1001,01366	0,49736	0,49797	0,49893	0,49924	0,49951	0,50034	0,50098	0,50277	0,50489	0,52055	0,53309
1001,97803	0,49561	0,49618	0,49722	0,4975	0,49783	0,49852	0,49908	0,50083	0,50281	0,51859	0,53097
1002,9424	0,49416	0,49486	0,4957	0,49599	0,49631	0,49698	0,49768	0,49925	0,50096	0,51678	0,5286
1003,90676	0,4929	0,49374	0,49439	0,49466	0,49504	0,49572	0,49648	0,49787	0,49966	0,51516	0,52586
1004,87113	0,49175	0,49262	0,49327	0,4936	0,49393	0,49454	0,49532	0,49673	0,49875	0,51379	0,52308
1005,8355	0,49082	0,49169	0,49237	0,49277	0,49305	0,49365	0,49442	0,49586	0,49829	0,5127	0,5209
1006,79987	0,49024	0,49117	0,49187	0,49228	0,49252	0,49318	0,49391	0,49529	0,4981	0,51211	0,51961
1007,76423	0,49001	0,49084	0,49168	0,49203	0,49228	0,49291	0,49366	0,49512	0,4979	0,5119	0,51893
1008,7286	0,48999	0,49074	0,49165	0,49209	0,49235	0,49296	0,49376	0,49531	0,49783	0,51197	0,51843
1009,69297	0,48972	0,49066	0,49153	0,49212	0,49229	0,49305	0,49383	0,49537	0,49787	0,51192	0,51759
1010,65734	0,48918	0,49029	0,4912	0,49171	0,49196	0,49281	0,49362	0,49533	0,49812	0,51178	0,51663
1011,6217	0,48842	0,48955	0,49057	0,49106	0,49125	0,49216	0,49317	0,49506	0,49835	0,51158	0,5158
1012,58607	0,48743	0,48851	0,48968	0,4902	0,49037	0,49131	0,4925	0,49446	0,49824	0,51129	0,51546
1013,55044	0,48597	0,48704	0,48828	0,4889	0,48926	0,49015	0,49137	0,49347	0,4975	0,51087	0,51553
1014,51481	0,48377	0,48494	0,48622	0,48691	0,48735	0,48817	0,48957	0,49181	0,49587	0,50995	0,51528
1015,47918	0,48089	0,48205	0,48351	0,48405	0,48453	0,48541	0,48707	0,4895	0,49347	0,50815	0,51424
1016,44354	0,47716	0,4782	0,47978	0,48022	0,48067	0,48179	0,4835	0,48623	0,49023	0,50517	0,51183
1017,40791	0,47255	0,47356	0,4751	0,4757	0,47604	0,4772	0,47893	0,48191	0,48621	0,50105	0,50822
1018,37228	0,46716	0,46823	0,46979	0,47044	0,47075	0,47178	0,47357	0,47654	0,48133	0,49596	0,50355
1019,33665	0,4615	0,46265	0,46415	0,46469	0,46512	0,46604	0,46774	0,4706	0,47567	0,49031	0,4981
1020,30101	0,45609	0,45725	0,45846	0,45903	0,45958	0,46039	0,46188	0,46492	0,46957	0,4844	0,49234
1021,26538	0,45103	0,45209	0,45306	0,45359	0,4541	0,45489	0,45634	0,45931	0,46352	0,47852	0,48632
1022,22975	0,44629	0,44726	0,44826	0,44861	0,449	0,4498	0,45139	0,45396	0,45808	0,47311	0,48043
1023,19412	0,44184	0,44283	0,44384	0,44416	0,44457	0,44526	0,44685	0,44926	0,45346	0,46822	0,47509
